9.000000000000000222e-01,1.000000000000000056e-01,5.000000000000000000e-01,6.999999999999999556e-01,2.000000000000000111e-01,2.999999999999999889e-01
1.286413671277211051e+03,1.284961769165653777e+03,1.286060048854960314e+03,1.286111793675351009e+03,1.286096135081003013e+03,1.286291059267553692e+03
1.280528428628022084e+03,1.279480426237886377e+03,1.280522682002801503e+03,1.280623528173620343e+03,1.280572430845838653e+03,1.280712386965946507e+03
3.097819996412124688e+00,3.382640114731557901e+00,3.515162333220592572e+00,3.247038488271763335e+00,3.323077004086426367e+00,3.396652712528650309e+00
